year,month,day,hour,P,T,RH,RPH,WD,WV
2017,1,4,9,717.9,1.2,32,0,293,7.9
2017,1,4,10,718.1,0.2,28,0,298,8.7
2017,1,4,11,718.6,0.3,20,0,314,8.3
2017,1,4,12,719.1,0.4,20,0,311,7.3
2017,1,4,13,719.3,0.3,18,0,335,4.9
2017,1,4,14,719.5,0.2,16,0,320,4.2
2017,1,4,15,719.6,0.3,16,0,341,3.8
2017,1,4,16,719.7,0,16,0,326,4.3
2017,1,4,17,719.5,-1.3,16,0,63,3.5
2017,1,4,18,719.6,0.5,15,0,242,1.1
2017,1,4,19,719.8,0.9,15,0,216,2.1
2017,1,4,20,719.6,1.2,15,0,225,2.9
2017,1,4,21,719.5,0.4,15,0,212,2.7
2017,1,4,22,719.3,0.3,15,0,215,4
2017,1,4,23,719.6,-0.2,16,0,192,1.7
2017,1,5,0,719.7,0.4,14,0,173,2.4
2017,1,5,1,719.9,1.6,12,0,172,2.7
2017,1,5,2,720.4,3.5,11,0,181,2.5
2017,1,5,3,720.6,4.4,12,0,91,1.2
2017,1,5,4,720,4.8,17,0,257,2
2017,1,5,5,719.1,3.2,29,0,82,2.5
2017,1,5,6,718.6,3.6,30,0,94,2.6
2017,1,5,7,718.4,2.3,31,0,97,2.8
2017,1,5,8,718.4,2.2,30,0,123,3.4
2017,1,5,9,718.4,3.7,31,0,178,4.4
2017,1,5,10,718.6,1.5,40,0,200,3.7
2017,1,5,11,718.6,1.1,20,0,199,5.8
2017,1,5,12,718.7,1.1,16,0,189,5.7
2017,1,5,13,718.8,0.4,37,0,209,5.2
2017,1,5,14,718.6,-1.2,79,0,225,7.9
2017,1,5,15,718.7,-2.3,97,0,222,9.9
2017,1,5,16,718.8,-2.2,97,0,220,9.4
2017,1,5,17,718.6,-2.3,96,0,217,6.5
2017,1,5,18,718.2,-2.3,96,0,224,5.6
2017,1,5,19,718.2,-2.3,96,0,209,3.8
2017,1,5,20,717.8,-2.8,97,0,201,3.7
2017,1,5,21,717.5,-3,97,0.2,197,4.5
2017,1,5,22,717.1,-3.3,97,0.4,186,3.1
2017,1,5,23,717.3,-3.8,96,0.2,238,2.1
2017,1,6,0,717.7,-6.1,92,0.4,170,1.1
2017,1,6,1,718.2,-4.5,96,0,220,2.2
2017,1,6,2,718.4,-4.5,96,0,223,1.6
2017,1,6,3,718.5,-4.6,95,0,220,1.4
2017,1,6,4,718.2,-5.3,95,0,235,1.7
2017,1,6,5,717.4,-5.7,95,0.1,233,3.1
2017,1,6,6,716.9,-6.1,94,0,242,2.3
2017,1,6,7,716.7,-5.6,95,0,295,1.9
2017,1,6,8,716.7,-5.2,95,0,291,1.1
2017,1,6,9,717.2,-6.8,92,0,27,1.5
2017,1,6,10,717.4,-9.7,91,0,16,7.4
2017,1,6,11,718,-10,91,0,39,5.9
2017,1,6,12,718.3,-10.3,91,0,36,6.9
2017,1,6,13,718.6,-10.2,91,0,38,6.4
2017,1,6,14,718.8,-10.2,90,0,30,8.8
2017,1,6,15,719,-10.5,90,0.1,34,6.9
2017,1,6,16,718.7,-10.9,90,0,36,7.6
2017,1,6,17,718.5,-11.3,89,0,38,7
2017,1,6,18,718.4,-11.5,89,0,31,5.4
2017,1,6,19,718.4,-11.4,89,0,28,5.5
2017,1,6,20,718.3,-12,88,0,37,4.2
2017,1,6,21,718.1,-12.2,88,0,51,3.5
2017,1,6,22,717.7,-12.6,83,0,72,2.1
2017,1,6,23,717.9,-11.6,67,0,113,1.2
2017,1,7,0,718,-10.3,56,0,118,1.8
2017,1,7,1,718.2,-10.1,51,0,105,2.4
2017,1,7,2,718.6,-9,51,0,94,2.2
2017,1,7,3,718.6,-8,62,0,108,2.2
2017,1,7,4,718,-8.3,67,0,82,2.8
2017,1,7,5,717.4,-6.7,75,0,114,1.4
2017,1,7,6,716.9,-7.1,63,0,78,2.1
2017,1,7,7,716.7,-7.5,79,0,9,1.1
2017,1,7,8,716.8,-7.6,65,0,67,2.5
2017,1,7,9,717,-9,61,0,95,2
2017,1,7,10,717.5,-10.4,64,0,79,3.4
2017,1,7,11,717.9,-11,58,0,70,1.8
2017,1,7,12,718.2,-11.2,71,0,321,1.8
2017,1,7,13,718.5,-10,70,0,267,3.1
2017,1,7,14,718.7,-10.2,71,0,281,5.2
2017,1,7,15,718.9,-10.3,71,0,282,6.2
2017,1,7,16,718.7,-10.5,68,0,284,5.8
2017,1,7,17,718.3,-10.5,68,0,281,7.7
2017,1,7,18,718.1,-11.1,70,0,291,4.4
2017,1,7,19,717.9,-10.5,76,0,298,5.6
2017,1,7,20,717.9,-10.1,68,0,297,5.3
2017,1,7,21,717.5,-10.8,75,0,302,5.5
2017,1,7,22,717.4,-11.5,77,0,296,4.4
2017,1,7,23,717.7,-11.8,76,0,317,5
2017,1,8,0,718.4,-11.7,70,0,7,3.2
2017,1,8,1,718.7,-10.5,57,0,350,3.2
2017,1,8,2,719.3,-8.5,54,0,276,1.5
2017,1,8,3,719.4,-8.9,65,0,237,1.7
2017,1,8,4,719,-7.5,50,0,97,0.9
2017,1,8,5,718,-8.7,53,0,80,4.1
2017,1,8,6,717.1,-7.8,48,0,72,4.1
2017,1,8,7,716.8,-7.6,45,0,69,4.3
2017,1,8,8,716.8,-9,44,0,67,5.8
2017,1,8,9,716.8,-10.9,45,0,61,6.4
2017,1,8,10,717.2,-13.2,53,0,60,5.9
2017,1,8,11,717.9,-13.9,51,0,50,5.1
2017,1,8,12,718.6,-13.7,53,0,58,6.3
2017,1,8,13,719,-13.3,58,0,56,6.9
2017,1,8,14,719.1,-13.4,62,0,50,5.7
2017,1,8,15,719.3,-13.5,64,0,66,5
2017,1,8,16,718.9,-14.6,72,0,64,5.9
2017,1,8,17,718.8,-14.4,70,0,60,3.7
2017,1,8,18,718.3,-14.7,76,0,75,2.9
2017,1,8,19,717.9,-14.3,84,0,70,1.1
2017,1,8,20,717.4,-12.9,85,0,81,1.2
2017,1,8,21,717.2,-12.5,90,0,232,0.7
2017,1,8,22,716.9,-11.7,83,0,152,3.3
2017,1,8,23,717,-12.7,78,0,135,5.2
2017,1,9,0,717.3,-12.8,79,0,155,3.6
2017,1,9,1,717.5,-12.8,80,0,160,4.6
2017,1,9,2,717.9,-12.6,85,0.2,214,2.2
2017,1,9,3,717.9,-11.6,88,0.2,201,1.6
2017,1,9,4,717.5,-11.2,90,0.1,316,1
2017,1,9,5,716.6,-11.5,86,0.3,54,1.3
2017,1,9,6,715.9,-11.6,89,0.5,50,1.3
2017,1,9,7,716,-11.5,90,0.3,27,4.1
2017,1,9,8,716.1,-12.5,92,0.2,65,5.2
2017,1,9,9,716.3,-13,89,0.1,69,5.4
2017,1,9,10,716.8,-13.4,88,0,57,4.9
2017,1,9,11,717.3,-13.8,87,0.1,44,6.4
2017,1,9,12,717.6,-13.9,87,0.2,53,7
2017,1,9,13,718,-13.8,87,0,52,7.1
2017,1,9,14,718.4,-15.1,86,0.1,49,7.5
2017,1,9,15,718.7,-15.7,85,0,42,6.8
2017,1,9,16,718.5,-15.8,85,0.1,44,8.8
2017,1,9,17,718.6,-15.6,85,0,32,6.5
2017,1,9,18,718.6,-15.5,85,0,30,5.9
2017,1,9,19,718.7,-15.4,85,0,26,5
2017,1,9,20,718.7,-15.2,85,0,29,4.5
2017,1,9,21,718.5,-15.2,85,0,19,4.1
2017,1,9,22,718.3,-15.8,84,0,28,6.3
2017,1,9,23,718.7,-16,83,0,35,6.7
2017,1,10,0,719.2,-16.9,85,0,56,6
2017,1,10,1,719.7,-16.7,85,0,45,7.4
2017,1,10,2,720.3,-15.9,85,0,54,6.5
2017,1,10,3,720.4,-14.8,86,0,57,6.3
2017,1,10,4,720,-14.5,86,0,65,5.5
2017,1,10,5,719.3,-12.9,87,0,33,4
2017,1,10,6,718.7,-13.8,86,0,63,4.4
2017,1,10,7,718.5,-14.1,86,0.3,58,4.2
2017,1,10,8,718.8,-14.4,86,0.3,40,3.9
2017,1,10,9,719.2,-15,86,0.6,59,3.8
2017,1,10,10,719.5,-15.3,86,0.3,24,5.1
2017,1,10,11,720.1,-15.5,85,0.1,17,4.6
2017,1,10,12,720.2,-15,86,0.2,351,3.6
2017,1,10,13,720.6,-14.8,86,0.2,289,2.7
2017,1,10,14,720.7,-15.2,86,0.1,303,3.8
2017,1,10,15,720.8,-15.5,85,0,305,6.9
2017,1,10,16,720.9,-16.4,84,0.1,302,7.2
2017,1,10,17,720.7,-16.2,84,0,311,7.4
2017,1,10,18,720.5,-15.9,84,0,315,6
2017,1,10,19,720,-15.5,83,0,321,3.5
2017,1,10,20,719.8,-16,82,0,327,4.3
2017,1,10,21,719.4,-15.7,78,0,319,4.5
2017,1,10,22,719.2,-15.7,75,0,266,1.7
2017,1,10,23,719.3,-16.6,84,0,298,7.2
2017,1,11,0,719.5,-16.7,85,0,295,6.7
2017,1,11,1,720,-16.5,84,0,294,6.9
2017,1,11,2,720.6,-15.6,80,0,303,6.4
2017,1,11,3,720.9,-13.8,70,0,327,3.7
2017,1,11,4,720.4,-12.9,70,0,311,7.8
2017,1,11,5,720,-12.5,66,0,328,3.9
2017,1,11,6,719.4,-12.2,64,0,310,5.9
2017,1,11,7,719.3,-11.1,61,0,297,3.9
2017,1,11,8,719.5,-11.9,65,0,298,5.1
2017,1,11,9,719.7,-12.4,65,0,285,6.2
2017,1,11,10,719.9,-13.3,67,0,310,4.8
2017,1,11,11,720,-13.7,65,0,291,7.7
2017,1,11,12,720,-13.7,63,0,294,10.6
2017,1,11,13,720.4,-13.9,60,0,298,9.2
2017,1,11,14,720.9,-13.8,55,0,324,12.5
2017,1,11,15,720.6,-13.4,53,0.1,310,10
2017,1,11,16,720.3,-12.6,46,0.1,339,10.4
2017,1,11,17,720,-12.1,40,0,301,10.5
2017,1,11,18,719.7,-12.8,42,0,317,10.6
2017,1,11,19,719.6,-12.9,43,0,317,14.9
2017,1,11,20,719.6,-13.9,51,0,301,9.6
2017,1,11,21,719.4,-14.5,60,0,304,7.8
2017,1,11,22,719.2,-14.5,65,0,301,6
2017,1,11,23,719.4,-14.3,57,0,290,5
2017,1,12,0,719.3,-13.2,37,0,290,7.4
2017,1,12,1,719.4,-13.4,59,0,287,8.2
2017,1,12,2,720.3,-10.4,33,0,301,8.4
2017,1,12,3,720.4,-9.1,30,0,292,6.9
2017,1,12,4,719.9,-8.9,31,0,292,8.2
2017,1,12,5,719.2,-9,37,0,293,7.4
2017,1,12,6,718.7,-9,41,0,278,7
2017,1,12,7,718.7,-7.8,37,0,295,3
2017,1,12,8,718.4,-6.8,35,0,248,3
2017,1,12,9,718.6,-7.5,40,0,261,3
2017,1,12,10,718.6,-9.7,48,0,290,3
2017,1,12,11,718.7,-9.9,41,0,276,1.6
2017,1,12,12,718.9,-10.3,44,0,289,4.2
2017,1,12,13,719.2,-10.2,41,0,284,4.3
2017,1,12,14,719.2,-9.7,38,0,289,2.8
2017,1,12,15,719.3,-9.6,35,0,312,5
2017,1,12,16,719.2,-9.7,33,0,309,3.8
2017,1,12,17,718.9,-9.3,15,0,312,1.8
2017,1,12,18,718.7,-9.7,19,0,341,2.2
2017,1,12,19,718.5,-9.2,12,0,347,2.3
2017,1,12,20,718.1,-8.3,11,0,89,2
2017,1,12,21,717.6,-8.2,11,0,99,2.7
2017,1,12,22,717.4,-8.4,12,0,111,3
2017,1,12,23,717.5,-8.6,11,0,142,3.1
2017,1,13,0,717.6,-9,11,0,169,3.4
2017,1,13,1,717.9,-7.7,14,0,176,3.7
2017,1,13,2,718.2,-5.9,15,0,188,2.1
2017,1,13,3,718.3,-4.4,15,0,220,1.8
2017,1,13,4,717.7,-5.4,27,0,101,2.4
2017,1,13,5,716.9,-3.3,32,0,39,3
2017,1,13,6,716.4,-3.2,32,0,40,2.6
2017,1,13,7,716.1,-3.5,32,0,47,1.2
2017,1,13,8,716.1,-4.4,39,0,68,3.4
2017,1,13,9,716.1,-6.7,45,0,83,3.7
2017,1,13,10,716.4,-7.8,44,0,104,2.6
2017,1,13,11,716.6,-8.2,46,0,132,3.1
2017,1,13,12,716.9,-7.8,44,0,182,1.9
2017,1,13,13,717.5,-7.8,39,0,216,6.5
2017,1,13,14,717.6,-8.4,43,0,227,7.2
2017,1,13,15,717.5,-8.5,41,0,224,7
2017,1,13,16,717.6,-8.8,43,0,222,7.4
2017,1,13,17,717.8,-9.4,41,0,220,6.8
2017,1,13,18,717.4,-9.3,38,0,221,8.5
2017,1,13,19,717.3,-9.7,52,0,221,6.7
2017,1,13,20,716.9,-10.1,55,0,226,8.4
2017,1,13,21,716.3,-10.2,57,0,224,11
2017,1,13,22,715.7,-9.9,53,0,226,11.4
2017,1,13,23,715.6,-10,62,0,224,14.6
2017,1,14,0,715.7,-10.6,62,0,226,15.6
2017,1,14,1,716,-10.7,86,0,222,17.1
2017,1,14,2,716.3,-9.9,86,0,224,16.4
2017,1,14,3,716.7,-8.8,71,0,228,13.8
2017,1,14,4,716.6,-7.8,66,0,232,11
2017,1,14,5,715.9,-6.4,63,0,227,10
2017,1,14,6,715.9,-5.1,61,0,221,5.8
2017,1,14,7,716,-4.4,53,0,217,5
2017,1,14,8,716.2,-4.3,51,0,75,2.5
2017,1,14,9,716.7,-7.1,62,0,80,3.8
2017,1,14,10,717.4,-8.9,72,0,56,2.7
2017,1,14,11,717.6,-9.7,78,0,86,3.5
2017,1,14,12,718.1,-9.8,80,0,88,1.9
2017,1,14,13,718.4,-9.3,77,0,115,2.1
2017,1,14,14,719,-9,77,0,266,1.7
2017,1,14,15,719.5,-9.9,93,0,207,3.8
2017,1,14,16,719.4,-10.2,88,0,55,2.9
2017,1,14,17,719.7,-10.1,92,0,229,7.1
2017,1,14,18,719.6,-10.1,91,0,231,6.2
2017,1,14,19,719.5,-10.1,91,0,227,4.9
2017,1,14,20,719.4,-10,91,0,229,4.2
2017,1,14,21,718.8,-10,91,0,236,5.8
2017,1,14,22,718,-9.6,91,0,229,8.3
2017,1,14,23,718.2,-9.7,91,0,232,6.4
2017,1,15,0,718.2,-9.7,91,0,228,5.2
2017,1,15,1,718.1,-9.7,91,0,235,5
2017,1,15,2,718.3,-9.6,91,0,229,4.3
2017,1,15,3,718.5,-9.4,91,0,239,3.4
2017,1,15,4,718.1,-9.2,91,0,229,3.1
2017,1,15,5,717.3,-9,91,0,236,2.5
2017,1,15,6,716.8,-8.8,91,0,246,1.6
2017,1,15,7,716.9,-8.4,92,0,246,1.6
2017,1,15,8,717.4,-8.2,92,0,343,1.1
2017,1,15,9,717.7,-8,92,0,257,2.4
2017,1,15,10,718.1,-8.5,91,0,309,2.3
2017,1,15,11,718.7,-9.3,91,0,39,3.6
2017,1,15,12,719.2,-10,90,0,43,2.6
2017,1,15,13,719.6,-11,89,0,39,2.9
2017,1,15,14,719.8,-11.7,89,0,54,2
2017,1,15,15,719.7,-12.4,88,0,58,1.3
2017,1,15,16,719.3,-12.6,88,0,57,1.3
2017,1,15,17,719.2,-10.8,90,0,214,1.6
2017,1,15,18,718.8,-12.3,88,0,214,1.6
2017,1,15,19,718.8,-10.7,90,0,214,1.6
2017,1,15,20,718.8,-11.7,89,0,295,1.7
2017,1,15,21,718.7,-11.7,89,0,295,1.7
2017,1,15,22,718.5,-11.4,89,0,310,2
2017,1,15,23,718.7,-12.3,88,0,335,1.1
2017,1,16,0,718.9,-13,87,0,24,2
2017,1,16,1,719.3,-12.4,88,0,43,1.8
2017,1,16,2,720,-10.7,90,0,67,0.6
2017,1,16,3,720,-9.7,91,0,64,2.8
2017,1,16,4,719.6,-11.6,89,0,68,4.5
2017,1,16,5,718.8,-10.1,90,0,31,5
2017,1,16,6,718.6,-10.4,88,0,22,3.5
2017,1,16,7,718.4,-11.9,85,0,38,7
2017,1,16,8,718.8,-12.1,81,0,29,6
2017,1,16,9,719.3,-13.4,74,0,26,6.7
2017,1,16,10,719.9,-14.6,74,0,69,5
2017,1,16,11,719.7,-15.2,67,0,29,12.2
2017,1,16,12,720.3,-14.9,59,0,21,11.8
2017,1,16,13,720.9,-14.5,50,0,20,8.6
2017,1,16,14,720.8,-14.8,50,0,32,10.8
2017,1,16,15,720.3,-14.8,49,0,37,8.7
2017,1,16,16,720.5,-14.6,54,0,47,7
2017,1,16,17,719.8,-14.6,50,0,65,5.5
2017,1,16,18,719.4,-13.7,31,0,92,4.4
2017,1,16,19,719.3,-12.4,27,0,127,4.5
2017,1,16,20,719,-12.2,27,0,154,4.7
2017,1,16,21,718.5,-12.8,34,0,180,3.8
2017,1,16,22,717.9,-12.1,19,0,157,7.2
2017,1,16,23,718.4,-12.1,22,0,162,6.1
2017,1,17,0,718.3,-12,25,0,171,7.1
2017,1,17,1,718.5,-11.4,24,0,165,7.2
2017,1,17,2,718.6,-10.5,23,0,155,6
2017,1,17,3,718.4,-10.1,26,0,133,5.1
2017,1,17,4,717.9,-9.1,37,0,54,2.8
2017,1,17,5,717,-8.5,39,0,276,2
2017,1,17,6,716.4,-7.2,37,0,221,1.3
2017,1,17,7,716.2,-7.5,38,0,208,2
2017,1,17,8,716.5,-9.1,41,0,82,3.7
2017,1,17,9,717.1,-10.6,45,0,54,2.8
2017,1,17,10,717.6,-12.7,50,0,75,4.2
2017,1,17,11,718.3,-13.2,51,0,77,4.2
2017,1,17,12,719.2,-12.5,53,0,133,1.8
2017,1,17,13,719.7,-11.4,64,0,204,2.8
2017,1,17,14,719.6,-11.2,67,0,190,1.5
2017,1,17,15,719.8,-11.1,68,0,166,2
2017,1,17,16,719.7,-11,65,0,227,0.5
2017,1,17,17,719.5,-11.9,67,0,233,3.5
2017,1,17,18,719,-12.4,72,0,187,2.1
2017,1,17,19,718.9,-13,68,0,258,1.7
2017,1,17,20,718.5,-12.3,69,0,218,3.4
2017,1,17,21,717.9,-12.4,90,0,210,3.3
2017,1,17,22,717.6,-12.6,91,0,223,7.3
2017,1,17,23,717.6,-12.6,89,0,225,9.9
2017,1,18,0,717.8,-12.1,89,0,231,7.9
2017,1,18,1,717.6,-12.1,88,0,229,9.7
2017,1,18,2,717.9,-11.7,89,0,228,10.8
2017,1,18,3,718.3,-11.2,89,0,237,8.6
2017,1,18,4,718.3,-10.7,90,0,232,7.5
2017,1,18,5,717.9,-10.9,89,0,232,8.3
2017,1,18,6,717.4,-11.2,89,0,240,6.2
2017,1,18,7,717.7,-9,91,0,253,1.1
2017,1,18,8,718,-8.1,92,0,122,1.5
2017,1,18,9,718.2,-8.8,91,0,89,1.6
2017,1,18,10,718.5,-10.9,89,0,57,4.9
2017,1,18,11,719.4,-11.2,90,0,35,5.8
2017,1,18,12,720.2,-11.2,89,0,31,9
2017,1,18,13,721.8,-12.6,88,0,32,6
2017,1,18,14,722.3,-14,86,0,30,10.4
2017,1,18,15,721.9,-16,82,0,28,12.8
2017,1,18,16,722.7,-17,79,0,50,7.9
2017,1,18,17,722.3,-17.8,75,0,48,7.5
2017,1,18,18,722.4,-17,69,0,9,5.8
2017,1,18,19,722.7,-15.3,68,0,295,5.7
2017,1,18,20,722.5,-13.6,59,0,299,6.3
2017,1,18,21,722,-14.5,57,0,294,6.6
2017,1,18,22,722,-15.3,55,0,283,7.1
2017,1,18,23,722.3,-14.1,48,0,289,7.8
2017,1,19,0,722.4,-14.2,45,0,284,10
2017,1,19,1,722.9,-14.3,44,0,276,7.4
2017,1,19,2,723.1,-13.3,44,0,279,6.5
2017,1,19,3,723.5,-13,50,0,248,4
2017,1,19,4,723.2,-12.1,46,0,255,3.2
2017,1,19,5,722.4,-11.3,44,0,281,3
2017,1,19,6,721.9,-9.9,30,0,252,1.8
2017,1,19,7,721.7,-9.7,31,0,273,4.5
2017,1,19,8,722,-9.3,36,0,283,2.4
2017,1,19,9,722.1,-10,37,0,250,2.7
2017,1,19,10,722.4,-12.3,42,0,287,2.8
2017,1,19,11,722.8,-13.2,48,0,283,2.8
2017,1,19,12,723.2,-13.2,48,0,275,4.2
2017,1,19,13,723.2,-13,41,0,237,2.8
2017,1,19,14,723.5,-12.9,33,0,329,3.9
2017,1,19,15,723.4,-13.2,41,0,227,9.2
2017,1,19,16,722.8,-13.4,45,0,227,8.1
2017,1,19,17,722.6,-12.7,20,0,242,7.1
2017,1,19,18,722,-11.6,10,0,262,4.9
2017,1,19,19,721.8,-10.3,8,0,260,6.7
2017,1,19,20,721.4,-12.8,25,0,233,5
2017,1,19,21,720.8,-13.5,42,0,212,8.7
2017,1,19,22,720.4,-11.9,34,0,221,10.4
2017,1,19,23,720.3,-11.6,62,0,223,11.7
2017,1,20,0,720.6,-10.9,34,0,224,11.6
2017,1,20,1,720.5,-9.7,29,0,227,9.7
2017,1,20,2,720.5,-8.8,21,0,226,9.1
2017,1,20,3,720.7,-8.6,38,0,235,10.1
2017,1,20,4,720.5,-8.6,56,0,235,10
2017,1,20,5,719.1,-8.8,71,0,232,10.4
2017,1,20,6,718.2,-7.4,70,0,221,13.1
2017,1,20,7,718.7,-6.4,63,0,228,7
2017,1,20,8,719.5,-6.7,66,0,230,3.8
2017,1,20,9,720.4,-7,63,0,306,1.4
2017,1,20,10,721.2,-9.1,70,0,328,1.9
2017,1,20,11,722.4,-11.1,54,0,33,2.9
2017,1,20,12,722.8,-9.7,34,0,322,4.6
2017,1,20,13,723.2,-10,16,0,335,10.2
2017,1,20,14,723.4,-11.1,21,0,302,10.9
2017,1,20,15,723.1,-11,22,0,301,14.2
2017,1,20,16,722.7,-9.9,19,0,300,13.6
2017,1,20,17,722.9,-11.4,24,0,296,13.2
2017,1,20,18,722.5,-12.4,26,0,280,11.7
2017,1,20,19,722.2,-12.6,28,0,293,11.6
2017,1,20,20,722.3,-12.3,29,0,287,11.3
2017,1,20,21,722.5,-12.4,28,0,283,12
2017,1,20,22,722.6,-11.7,31,0,295,10.5
2017,1,20,23,723.1,-11.2,24,0,296,9.1
2017,1,21,0,723.7,-10.3,26,0,297,8.3
2017,1,21,1,724,-9.6,24,0,290,7.2
2017,1,21,2,724.5,-9.2,22,0,271,7.6
2017,1,21,3,724.9,-7.6,19,0,274,7.6
2017,1,21,4,724.4,-6.1,19,0,241,6
2017,1,21,5,723.6,-5.6,19,0,248,5.2
2017,1,21,6,722.9,-4.8,18,0,239,6.3
2017,1,21,7,722.6,-4.2,18,0,242,6
2017,1,21,8,722.6,-3.8,19,0,236,6.4
2017,1,21,9,722.9,-4.3,19,0,224,5.1
2017,1,21,10,723.4,-5.5,21,0,225,3.8
2017,1,21,11,724.1,-6.7,23,0,333,5.6
2017,1,21,12,724.5,-8,27,0,16,5.2
2017,1,21,13,725.4,-7.9,26,0,313,2.5
2017,1,21,14,725.8,-8.4,28,0,337,4.4
2017,1,21,15,726.1,-8.2,23,0,315,6.5
2017,1,21,16,725.7,-8.2,23,0,329,7
2017,1,21,17,725.4,-8.1,23,0,334,9.1
2017,1,21,18,725.2,-8.3,23,0,315,5.8
2017,1,21,19,724.7,-8.3,21,0,337,6.7
2017,1,21,20,724.9,-8.1,21,0,302,8.2
2017,1,21,21,724.9,-8.7,23,0,295,6.8
2017,1,21,22,724.6,-8.3,22,0,309,8.4
2017,1,21,23,724.7,-8.1,21,0,302,6.3
2017,1,22,0,724.8,-8.2,19,0,282,8.3
2017,1,22,1,725,-8,16,0,284,9.4
2017,1,22,2,725.4,-7.7,17,0,276,8.2
2017,1,22,3,725.6,-5.9,19,0,236,6.2
