year,month,day,hour,P,T,RH,RPH,WD,WV
2011,6,3,14,719.8,7.7,91,0,142,1.4
2011,6,3,15,720,8,84,0,195,2.7
2011,6,3,16,719.9,7.6,76,0,207,3
2011,6,3,17,719.7,7.5,74,0,200,2.5
2011,6,3,18,719.3,7.9,70,0,200,2.7
2011,6,3,19,718.9,8.1,68,0,200,1.5
2011,6,3,20,718.8,7.5,76,0,201,1.8
2011,6,3,21,718.7,7.5,79,0,193,2.2
2011,6,3,22,718.9,7.5,81,0,184,1.8
2011,6,3,23,719,9.1,72,0,85,0.9
2011,6,4,0,719.4,10.5,67,0,151,1.1
2011,6,4,1,719.8,12.1,66,0,120,0.8
2011,6,4,2,720.4,10.7,76,0,151,0.7
2011,6,4,3,720.6,10.6,79,0,273,1
2011,6,4,4,720.8,11.6,73,0,301,1.2
2011,6,4,5,720.9,12.1,69,0,291,0.8
2011,6,4,6,720.7,13.1,66,0,68,1.6
2011,6,4,7,720.5,13.6,68,0,56,3.2
2011,6,4,8,720.4,13.4,71,0,67,3.4
2011,6,4,9,720.3,12.5,73,0,71,2.3
2011,6,4,10,720.4,11.7,74,0,74,2.5
2011,6,4,11,720.7,11,70,0,87,3
2011,6,4,12,721.1,10.2,80,0,89,4.4
2011,6,4,13,721.4,10.6,74,0,97,2.8
2011,6,4,14,722.1,11,71,0,93,1.5
2011,6,4,15,722.2,10.9,65,0,199,1.3
2011,6,4,16,722.5,10.5,70,0,209,2.5
2011,6,4,17,722.1,10.1,77,0,214,4
2011,6,4,18,721.9,9.7,82,0,219,4.7
2011,6,4,19,721.7,9.9,77,0,216,1.1
2011,6,4,20,721.7,9.3,79,0,282,1.5
2011,6,4,21,721.9,9.3,85,0,210,1.5
2011,6,4,22,722.2,8.9,86,0,235,3.4
2011,6,4,23,722.1,8.7,83,0,222,0.4
2011,6,5,0,722.5,10.2,81,0,42,2.6
2011,6,5,1,723.1,11.7,77,0,16,1.2
2011,6,5,2,723.2,13.2,71,0,52,2.5
2011,6,5,3,723.4,13.2,71,0,77,1.9
2011,6,5,4,723.1,9.8,71,3.6,108,2.8
2011,6,5,5,722.9,9.6,87,5.1,71,3.6
2011,6,5,6,722.3,11,80,0,58,2
2011,6,5,7,722.1,10.9,69,0,121,1.8
2011,6,5,8,722,7,94,0,260,6.9
2011,6,5,9,722.4,7.9,95,0,11,3
2011,6,5,10,722.5,7,94,0.3,62,4.8
2011,6,5,11,722.4,9.1,68,0.2,132,5.3
2011,6,5,12,722.5,9.8,61,0,142,3.1
2011,6,5,13,722.7,9.6,61,0,221,1.9
2011,6,5,14,723.1,10,59,0,239,2.9
2011,6,5,15,723.5,7.5,82,0,266,5.6
2011,6,5,16,723.5,8.1,70,0,242,6.5
2011,6,5,17,723.2,7.1,77,0,277,8.1
2011,6,5,18,722.8,8.1,72,0,292,6.7
2011,6,5,19,722.6,8.9,67,0,291,4.9
2011,6,5,20,722.6,8.5,71,0,302,5.2
2011,6,5,21,722.2,8.3,72,0,291,7.2
2011,6,5,22,722.3,8.3,72,0,298,8.7
2011,6,5,23,722.6,9.2,64,0,293,9.6
2011,6,6,0,723,9.4,65,0,295,8.7
2011,6,6,1,723.1,10.7,62,0,296,5.5
2011,6,6,2,723.3,12,54,0,286,5.9
2011,6,6,3,723.4,13,51,0,274,4.4
2011,6,6,4,723.3,12.5,55,0,285,3.8
2011,6,6,5,723,8.9,71,4.1,334,6.9
2011,6,6,6,722.7,13.2,61,0.2,314,4
2011,6,6,7,722.4,15.5,50,0,4,6.4
2011,6,6,8,722.1,13.9,58,0.1,29,4.3
2011,6,6,9,722.1,15.6,33,0,292,3.5
2011,6,6,10,722,14.1,43,0,25,3.6
2011,6,6,11,722.2,15.2,32,0,300,6
2011,6,6,12,722.5,13.8,34,0,322,4.3
2011,6,6,13,722.7,12.8,35,0,322,6
2011,6,6,14,723.1,12.9,33,0,334,6.6
2011,6,6,15,723.3,12.7,33,0,329,6
2011,6,6,16,723.2,12.9,32,0,313,4
2011,6,6,17,722.9,13,32,0,286,3.7
2011,6,6,18,722.7,14,29,0,259,3.1
2011,6,6,19,722.4,12.7,33,0,223,6.3
2011,6,6,20,722.2,12.1,35,0,220,6
2011,6,6,21,722.3,11.7,41,0,213,6.5
2011,6,6,22,722.4,11.6,44,0,226,7.5
2011,6,6,23,722.5,11.9,45,0,218,6.3
2011,6,7,0,722.8,12.9,41,0,221,6.7
2011,6,7,1,723,14.4,39,0,242,4.3
2011,6,7,2,723,15.7,33,0,250,4
2011,6,7,3,723.2,16.9,30,0,275,2.9
2011,6,7,4,723.2,17.6,26,0,260,2.7
2011,6,7,5,722.9,18.4,26,0,225,3
2011,6,7,6,722.5,18.8,23,0,207,2.2
2011,6,7,7,722,20,25,0,272,2.1
2011,6,7,8,721.6,20.8,23,0,265,2.3
2011,6,7,9,721.4,18.7,25,0,27,4
2011,6,7,10,721.3,17.4,30,0,57,6.9
2011,6,7,11,721.5,17.7,27,0,343,0.7
2011,6,7,12,721.8,16.1,29,0,35,4.6
2011,6,7,13,722.3,16.1,29,0,225,4.3
2011,6,7,14,722.7,15.2,32,0,311,6
2011,6,7,15,723,15.7,30,0,277,2.8
2011,6,7,16,722.8,14.6,32,0,278,4.3
2011,6,7,17,722.4,14.5,32,0,247,4.7
2011,6,7,18,722,13.6,34,0,297,2.9
2011,6,7,19,721.9,12.8,36,0,2,3.9
2011,6,7,20,721.7,12.6,35,0,8,4.8
2011,6,7,21,721.7,13.5,39,0,243,2.3
2011,6,7,22,722,12.2,37,0,331,3.7
2011,6,7,23,721.9,13.5,38,0,45,5
2011,6,8,0,722.5,12.3,34,0,42,5.9
2011,6,8,1,722.7,13.7,40,0,51,4
2011,6,8,2,722.4,14.2,41,0,62,5.6
2011,6,8,3,722.2,15.3,39,0,66,5.3
2011,6,8,4,722.1,15.5,32,0,72,5.7
2011,6,8,5,721.8,17.1,30,0,74,6.4
2011,6,8,6,721.3,17.3,28,0,67,8
2011,6,8,7,721,15.2,33,0,76,6.3
2011,6,8,8,720.3,14.3,32,0,76,7.4
2011,6,8,9,720.5,15,31,0,76,7.1
2011,6,8,10,720.5,14.4,33,0,76,7.2
2011,6,8,11,720.8,13.6,35,0,73,8.2
2011,6,8,12,721,12.8,35,0,59,9.4
2011,6,8,13,721.3,12.2,33,0,71,8.5
2011,6,8,14,721.9,12,35,0,67,5.2
2011,6,8,15,722,12.1,39,0,77,5.7
2011,6,8,16,721.7,10.6,45,0,50,8.9
2011,6,8,17,721.4,10.1,49,0,67,9.9
2011,6,8,18,721.3,10,50,0,64,8.4
2011,6,8,19,720.8,9.5,52,0,71,10.8
2011,6,8,20,720.4,7.6,66,0,70,11.6
2011,6,8,21,720.9,7,72,0,68,9
2011,6,8,22,721.2,6.1,82,0,72,7
2011,6,8,23,721.7,6.1,82,0.1,63,6.4
2011,6,9,0,721.9,5.9,86,0,55,5.7
2011,6,9,1,721.6,5.8,88,0.1,48,8.7
2011,6,9,2,721.7,6.6,89,0,56,8.8
2011,6,9,3,721.8,6,92,0,64,8.4
2011,6,9,4,722,7.9,85,0,61,7.3
2011,6,9,5,721.9,8,82,0,60,6.1
2011,6,9,6,721.7,8.8,77,0,67,4.1
2011,6,9,7,721.2,10.6,73,0,46,2.5
2011,6,9,8,721.1,8.5,77,0,31,1.9
2011,6,9,9,720.7,8.8,76,0,73,1.8
2011,6,9,10,720.4,9.4,75,0,64,1.6
2011,6,9,11,720.5,9.6,71,0,316,0.6
2011,6,9,12,720.7,8.1,76,0,263,1.6
2011,6,9,13,721,7.4,78,0,272,4.6
2011,6,9,14,721.4,7.3,77,0,288,4.1
2011,6,9,15,721.6,7.6,72,0,290,5.7
2011,6,9,16,721.5,8,70,0,286,5.4
2011,6,9,17,721,7.7,75,0,253,5
2011,6,9,18,720.6,6.9,81,0,229,7.5
2011,6,9,19,720.4,6.6,83,0,253,7.2
2011,6,9,20,720.4,6.9,82,0,263,6.4
2011,6,9,21,720.6,6.9,83,0,277,7.1
2011,6,9,22,720.7,6.9,80,0,296,6.3
2011,6,9,23,721,9.2,61,0,336,7.2
2011,6,10,0,721.3,11.3,56,0,350,3.2
2011,6,10,1,721.8,13,53,0,37,1.7
2011,6,10,2,721.7,15.1,45,0,32,2.2
2011,6,10,3,721.6,14.5,38,0,321,3.2
2011,6,10,4,721.7,14.7,43,0,350,1.7
2011,6,10,5,721.5,15.3,41,0,357,2.9
2011,6,10,6,721.1,16.7,37,0,60,1.8
2011,6,10,7,721,15.9,38,0,91,2.2
2011,6,10,8,720.7,14.7,54,0.4,64,3.3
2011,6,10,9,720.6,16.1,41,0,53,2.5
2011,6,10,10,720.4,14.6,37,0,36,4.7
2011,6,10,11,720.8,14.2,38,0,62,5
2011,6,10,12,721.1,13.3,39,0,30,7.2
2011,6,10,13,721.6,12.7,40,0,27,6.3
2011,6,10,14,721.9,11.7,43,0,38,4.4
2011,6,10,15,721.9,11.7,39,0,21,10
2011,6,10,16,721.9,11.1,37,0,8,6.7
2011,6,10,17,721.8,10.9,36,0,350,3.7
2011,6,10,18,721.6,11.1,36,0,40,2.6
2011,6,10,19,721.6,11.3,54,0,244,1.7
2011,6,10,20,721.6,11.5,57,0,246,3.4
2011,6,10,21,721.4,10.8,48,0,178,1.7
2011,6,10,22,721.8,10.4,35,0,70,3.2
2011,6,10,23,721.9,11.5,39,0,77,2.9
2011,6,11,0,722.2,13.8,47,0,161,1.1
2011,6,11,1,722.8,13.2,43,0,76,3.1
2011,6,11,2,722.8,14.1,41,0,72,3.9
2011,6,11,3,723.1,13.9,44,0,70,3.8
2011,6,11,4,723.1,15.7,49,0,56,3.1
2011,6,11,5,722.8,12.7,62,0.1,82,4.3
2011,6,11,6,722.4,11.2,68,2,106,2.8
2011,6,11,7,722.4,11.8,65,0,91,3.8
2011,6,11,8,722.2,11,71,0.8,200,3
2011,6,11,9,721.8,11.2,70,0.8,194,5
2011,6,11,10,721.8,12.7,56,0.1,165,5
2011,6,11,11,722.2,12.5,55,0,161,4.5
2011,6,11,12,722.5,11.8,62,0,193,4.6
2011,6,11,13,722.8,11.4,64,0,199,4
2011,6,11,14,723.1,11.3,53,0,215,2.9
2011,6,11,15,723.1,11.3,45,0,232,5.5
2011,6,11,16,722.8,11,61,0,231,8.8
2011,6,11,17,722.3,9.7,75,0,229,9.9
2011,6,11,18,721.8,9.6,80,0,230,8.5
2011,6,11,19,721.5,9.8,69,0,227,9
2011,6,11,20,721.4,10,62,0,231,9.1
2011,6,11,21,721.4,9.4,73,0,230,9.4
2011,6,11,22,721.8,9.5,68,0,228,8.1
2011,6,11,23,722.3,10.8,50,0,223,5.7
2011,6,12,0,722.6,11.2,53,0,229,3.4
2011,6,12,1,722.6,13.2,41,0,192,3.7
2011,6,12,2,722.6,14,40,0,212,4.8
2011,6,12,3,722.7,14.6,43,0,225,5.6
2011,6,12,4,722.8,15.8,41,0,214,5.7
2011,6,12,5,722.3,16.3,43,0,231,5.1
2011,6,12,6,721.7,16.8,47,0,224,5.9
2011,6,12,7,721.3,17.4,39,0,228,6.2
2011,6,12,8,720.9,15.6,49,0,234,5.2
2011,6,12,9,720.5,16.6,46,0,217,4.4
2011,6,12,10,720.5,15.9,44,0,213,2.8
2011,6,12,11,720.5,14.5,53,0,220,2.5
2011,6,12,12,720.6,13.6,56,0,210,3
2011,6,12,13,720.9,12.5,70,0,218,4.4
2011,6,12,14,721.6,11.6,69,0,208,2.4
2011,6,12,15,721.5,11.1,74,0,214,4.3
2011,6,12,16,721.2,10.6,79,0,224,7.8
2011,6,12,17,720.4,9.9,82,0,224,9.9
2011,6,12,18,720.1,9.3,86,0,224,10.3
2011,6,12,19,719.6,9,92,0,233,10.6
2011,6,12,20,719.5,9.2,77,0,230,10.7
2011,6,12,21,719.4,9.6,60,0,224,12
2011,6,12,22,719.5,9.5,65,0,230,9
2011,6,12,23,719.6,9.8,69,0,233,9.2
2011,6,13,0,720.3,10.3,69,0,228,7
2011,6,13,1,720.6,10.5,72,0,227,5.9
2011,6,13,2,721,11.4,67,0,229,5.6
2011,6,13,3,721,12.7,59,0,218,5.1
2011,6,13,4,721,12.8,64,0,239,4.5
2011,6,13,5,720.9,13.1,65,0,235,4.9
2011,6,13,6,720.6,12.2,72,0,234,4.4
2011,6,13,7,720.3,11.9,75,0,237,4.3
2011,6,13,8,720,11.2,80,0,236,5.8
2011,6,13,9,719.8,10.7,82,0,231,4.9
2011,6,13,10,719.8,10.3,86,0,240,4
2011,6,13,11,719.8,9,92,0,224,7.5
2011,6,13,12,720.1,8.4,95,0,222,8
2011,6,13,13,720.8,7.7,95,0,224,5.7
2011,6,13,14,720.8,7.9,94,0,217,6.5
2011,6,13,15,721.1,8.3,89,0,220,6.8
2011,6,13,16,720.8,9,82,0,214,5.5
2011,6,13,17,720.4,8.3,81,0,210,6.2
2011,6,13,18,720.2,8,84,0,219,7.1
2011,6,13,19,720.2,8.1,84,0,206,4.7
2011,6,13,20,720.1,9.7,69,0,188,2.6
2011,6,13,21,720.1,10,64,0,134,2.4
2011,6,13,22,720.1,10.2,62,0,190,1.7
2011,6,13,23,720.2,10.9,56,0,208,2.3
2011,6,14,0,720.5,13.8,52,0,323,1
2011,6,14,1,720.8,14.9,52,0,351,1
2011,6,14,2,720.8,15.9,53,0,9,0.8
2011,6,14,3,721.1,17.4,48,0,21,0.8
2011,6,14,4,721.1,18.5,42,0,61,1.8
2011,6,14,5,721,19.1,44,0,74,4.6
2011,6,14,6,720.8,19.8,39,0,64,3.9
2011,6,14,7,720.6,19.6,42,0,80,3.7
2011,6,14,8,720.4,16.6,52,0,139,1.5
2011,6,14,9,720.3,18.3,51,0,82,1.5
2011,6,14,10,720,17.3,53,0,63,2.1
2011,6,14,11,720,16.1,57,0,222,1.5
2011,6,14,12,720.4,14.2,61,0,108,1.5
2011,6,14,13,720.6,13.8,61,0,134,2.7
2011,6,14,14,720.9,14.2,54,0,152,3.1
2011,6,14,15,720.9,14,52,0,175,2.6
2011,6,14,16,720.8,13.4,55,0,179,2.7
2011,6,14,17,720.4,12.7,52,0,173,3.4
2011,6,14,18,720.2,12.8,47,0,183,2.8
2011,6,14,19,719.8,11.9,39,0,198,3.2
2011,6,14,20,719.9,12.4,34,0,192,3.1
2011,6,14,21,720.1,10.3,68,0,205,5.7
2011,6,14,22,720.1,11.7,39,0,202,3.3
2011,6,14,23,720.2,12.5,34,0,207,4.6
2011,6,15,0,720.4,12.7,42,0,205,4.8
2011,6,15,1,720.6,14.5,46,0,206,3.6
2011,6,15,2,720.7,16,48,0,241,2.1
2011,6,15,3,721,18.9,43,0,87,2.5
2011,6,15,4,721,19.5,39,0,75,3.4
2011,6,15,5,720.5,20.2,35,0,68,3.7
2011,6,15,6,720.2,20.4,35,0,111,2.3
2011,6,15,7,719.7,20.5,36,0,86,2.4
2011,6,15,8,719.6,20.8,39,0,77,3.1
2011,6,15,9,719.1,18.1,51,0,122,3.5
2011,6,15,10,719,16,59,0,124,5.1
2011,6,15,11,718.9,14.6,69,0,127,4.7
2011,6,15,12,719.1,13.7,71,0,141,4
2011,6,15,13,719.3,13.5,70,0,160,5
2011,6,15,14,719.8,13,68,0,183,4.7
2011,6,15,15,719.8,12.3,71,0,174,5.5
2011,6,15,16,719.6,11.8,63,0,192,4
2011,6,15,17,719.3,11.1,61,0,200,5.2
2011,6,15,18,719.2,10.3,76,0,221,8.3
2011,6,15,19,718.8,10.1,77,0,213,6.9
2011,6,15,20,718.7,10.5,62,0,198,2.9
2011,6,15,21,718.9,11.3,48,0,206,2.9
2011,6,15,22,718.7,11.5,40,0,198,2.8
2011,6,15,23,718.9,11.3,55,0,193,2
2011,6,16,0,719,11.3,73,0,219,5.3
2011,6,16,1,719.3,11.5,78,0,225,3.8
2011,6,16,2,719.7,11.4,72,0,234,4.4
2011,6,16,3,719.8,13.2,57,0,217,2.8
2011,6,16,4,719.7,13,59,0,227,4.7
2011,6,16,5,719.6,13.1,62,0,254,1.8
2011,6,16,6,719.2,13.4,66,0,266,1.4
2011,6,16,7,719.2,13,69,0,212,1.9
2011,6,16,8,719,13.3,73,0,193,0.9
2011,6,16,9,718.8,11.3,90,0,220,1.3
2011,6,16,10,719,11.7,89,0,70,0.8
2011,6,16,11,719.3,10.3,93,0,235,1.9
2011,6,16,12,719.8,10.2,92,0,189,1.7
2011,6,16,13,720,10.3,72,0,165,4.8
2011,6,16,14,720.6,10.6,69,0,158,4.5
2011,6,16,15,720.7,10.6,80,0,137,4.7
2011,6,16,16,720.5,10.1,88,0,139,5.7
2011,6,16,17,720,9.7,91,0,147,4.1
2011,6,16,18,719.1,9.3,94,0.3,83,4.3
2011,6,16,19,718.7,8.4,83,0.2,95,7.6
2011,6,16,20,719.1,8.2,92,0.2,149,3.7
2011,6,16,21,718.9,8.5,95,1.7,94,4.3
2011,6,16,22,719.3,8.5,95,0.5,90,1.9
2011,6,16,23,719.5,8.5,96,0.5,72,3.4
2011,6,17,0,719.5,8.2,96,0.8,76,5.4
2011,6,17,1,719.9,8,96,0.4,75,5.7
2011,6,17,2,719.4,8.9,96,0.1,72,9.7
2011,6,17,3,720,8,96,0.3,70,9.2
2011,6,17,4,720.1,7.3,96,3,71,12
2011,6,17,5,720,7,96,1,76,15.1
2011,6,17,6,719.9,7.2,96,0,76,9.9
2011,6,17,7,720,7.7,96,0,73,10
2011,6,17,8,720.1,7.8,97,0,69,10.8
2011,6,17,9,720,7.9,97,0,74,10.5
2011,6,17,10,719.8,7.9,97,0,76,8.8
2011,6,17,11,719.9,7.8,97,0,72,10.1
2011,6,17,12,720.4,7.5,97,0,74,9.1
2011,6,17,13,720.8,6.7,97,0,83,8.1
2011,6,17,14,721.3,6.5,97,0,81,8.7
2011,6,17,15,721.4,6.1,96,0,80,7.6
2011,6,17,16,721.2,6.3,93,0,112,5.6
2011,6,17,17,721.2,6.7,88,0,117,5.1
2011,6,17,18,721,7.1,84,0,106,5.5
2011,6,17,19,720.6,6.8,93,0,115,5.6
2011,6,17,20,720.4,6.7,95,0,109,4.7
2011,6,17,21,720.3,7,96,0,111,4.3
2011,6,17,22,720.4,7,96,0,117,5.1
2011,6,17,23,720.5,6.7,96,0,101,3.5
2011,6,18,0,720.9,7.4,96,0,74,3.1
2011,6,18,1,721.2,8.1,96,0,94,1.3
2011,6,18,2,721.2,8.9,96,0,122,2
2011,6,18,3,721.4,9.1,96,0,85,1.5
2011,6,18,4,721.4,9.5,96,0,68,2.7
2011,6,18,5,721.1,9,96,0,78,3.1
2011,6,18,6,720.8,9.4,96,0,92,2.9
2011,6,18,7,720.5,8.7,96,0,112,4.5
2011,6,18,8,720.2,9.3,96,0,101,3.5
2011,6,18,9,720,9.6,96,0,107,3.5
2011,6,18,10,719.7,9.1,96,0,127,3.4
2011,6,18,11,719.9,8.6,96,0,143,6.5
2011,6,18,12,720.1,8.5,96,0,131,6.6
2011,6,18,13,720.3,8.5,96,0,136,8.4
2011,6,18,14,720.5,8.6,97,0,136,7.4
2011,6,18,15,720.3,8.7,97,0,152,7.3
2011,6,18,16,720.4,8.8,96,0,169,7
2011,6,18,17,720.3,9.1,90,0,198,3.8
2011,6,18,18,719.9,9.3,85,0,198,4.1
2011,6,18,19,719.5,8.3,93,0,202,2.7
2011,6,18,20,719.2,8,94,0,208,3.3
2011,6,18,21,719.2,8.1,95,0,223,3
2011,6,18,22,719.4,8.5,96,0,201,2.7
2011,6,18,23,719.5,8.9,96,0,204,3.8
2011,6,19,0,719.9,9.5,96,0.1,207,2.6
2011,6,19,1,720.1,10.1,96,0,202,2.5
2011,6,19,2,720.1,10,96,0,204,3.9
2011,6,19,3,720.3,10.2,97,0,205,4
2011,6,19,4,720.2,10.5,97,0,213,3.4
2011,6,19,5,720.4,11.2,97,0,192,1.8
2011,6,19,6,720.1,10.9,96,0,215,3.1
2011,6,19,7,720,11.3,96,0,203,4
2011,6,19,8,720.1,10.8,94,0,207,4.4
2011,6,19,9,720,10.3,95,0.1,168,4.1
2011,6,19,10,719.7,10,96,0.1,146,6.7
2011,6,19,11,719.6,10.5,94,0,199,5.4
2011,6,19,12,719.9,10.3,95,0,197,6
2011,6,19,13,719.9,10.2,94,0,195,6.6
2011,6,19,14,720.2,10.3,93,0,176,6.7
2011,6,19,15,720.2,10.2,95,0,201,5.1
2011,6,19,16,719.9,10.2,96,0,203,2.9
2011,6,19,17,719.5,10.4,96,0,209,3.9
2011,6,19,18,719,10.4,96,0,227,5.1
2011,6,19,19,718.8,10.6,96,0,222,4.5
2011,6,19,20,718.8,10.7,97,0,213,3.8
2011,6,19,21,718.7,10.6,97,0.3,209,3.4
2011,6,19,22,718.9,10.6,97,0.5,217,3.6
2011,6,19,23,718.9,10.7,97,0.1,210,4.1
2011,6,20,0,718.9,10.7,97,0.1,214,4.5
2011,6,20,1,719.1,10.9,97,0.1,212,4
2011,6,20,2,719.3,10.7,97,0,149,2.5
2011,6,20,3,719.5,11.2,97,1.9,225,4.5
2011,6,20,4,719.3,11.4,97,0.4,212,3.1
2011,6,20,5,719.3,11.6,97,0.1,216,2.3
2011,6,20,6,719.1,11.5,97,0.1,230,2.5
2011,6,20,7,718.9,11.3,97,0.1,173,1.3
2011,6,20,8,718.7,11.3,97,0.1,175,2.9
2011,6,20,9,718.6,10.9,97,0,106,1.7
2011,6,20,10,718.7,10.8,97,0,128,2.7
2011,6,20,11,719.1,10.8,97,0.1,177,2.5
2011,6,20,12,719.5,10.8,97,0,228,1.7
2011,6,20,13,719.8,10.9,97,0,208,4.6
2011,6,20,14,720.2,11,97,0,198,2.5
2011,6,20,15,720,10.8,97,0,199,4.3
2011,6,20,16,720.1,10.8,97,0,208,2.9
2011,6,20,17,720,11,97,0,226,3.7
2011,6,20,18,719.8,10.8,97,0,225,5.1
2011,6,20,19,719.6,10.8,97,0,225,2.9
2011,6,20,20,719.5,10.7,97,0,277,2.7
2011,6,20,21,719.5,10.8,97,0,299,2.7
2011,6,20,22,719.6,10.3,97,0.1,24,3.5
2011,6,20,23,719.8,10.1,97,0.1,25,4.5
2011,6,21,0,720.1,10.4,97,0.1,34,4.4
2011,6,21,1,720.4,10.5,97,0,46,5.3
2011,6,21,2,720.5,10.9,97,0,38,3.6
2011,6,21,3,720.8,11.4,97,0,39,3.5
2011,6,21,4,720.9,12.1,97,0,1,1.7
2011,6,21,5,720.8,11.7,97,0,10,3
2011,6,21,6,720.7,11.6,97,0,347,2
2011,6,21,7,720.7,11,97,0,319,2.7
2011,6,21,8,720.6,10.8,97,0,310,3.5
2011,6,21,9,720.6,10.6,97,0,322,5.6
2011,6,21,10,720.6,10.5,97,0,308,4.5
2011,6,21,11,720.6,10.1,96,0,342,4.2
2011,6,21,12,720.9,9.8,96,0,316,4.3
2011,6,21,13,721.1,10,87,0,350,5.3
2011,6,21,14,721.3,9.8,78,0,3,5.7
2011,6,21,15,721.4,10.1,71,0,18,5.3
2011,6,21,16,720.8,10.2,66,0,7,10.7
2011,6,21,17,720.9,10.5,59,0,357,8.9
2011,6,21,18,720.1,10.6,59,0,4,8.8
2011,6,21,19,719.4,9.7,77,0,29,11.9
2011,6,21,20,720.1,9.7,77,0,350,7.1
2011,6,21,21,719.5,9.6,79,0,22,11.2
2011,6,21,22,720,9.6,81,0,14,8.3
2011,6,21,23,720.1,9.5,83,0,9,10
2011,6,22,0,720,9.8,84,0,32,13.2
2011,6,22,1,720.2,10.3,85,0,36,11.2
2011,6,22,2,720.3,10.3,83,0,39,10.6
2011,6,22,3,720.6,10.4,84,0,28,8.3
2011,6,22,4,720.8,10.4,80,0,19,6
2011,6,22,5,721,8.5,89,0.9,353,3.7
2011,6,22,6,720.8,7.5,93,0.5,344,5
2011,6,22,7,721,6.8,94,1.9,334,7
2011,6,22,8,720.8,7,91,2.2,315,8.2
2011,6,22,9,720.3,7.5,90,0.7,6,11
2011,6,22,10,720.4,8,84,0,34,11.3
2011,6,22,11,721.2,8.2,77,0,346,5.5
2011,6,22,12,721.4,9.1,78,0,318,7.5
2011,6,22,13,721.7,9.5,76,0,336,5.8
2011,6,22,14,722.1,8.4,94,0,306,7.4
2011,6,22,15,722,8.3,95,0,291,8.4
2011,6,22,16,721.9,8.7,95,0,293,8.3
2011,6,22,17,721.4,8.9,96,0,297,8.6
2011,6,22,18,721,8.8,87,0,295,7.9
2011,6,22,19,720.7,8.4,85,0,307,8.8
2011,6,22,20,720.6,9.3,70,0,303,8.3
2011,6,22,21,720.7,10,60,0,323,6.4
